Year,Asset,Weight,Allocation (%),Invested Amt (DKK),Path_ID,source_folder
2074,Investment Grade Bonds - Obligations,0.0252092960665411,2.52,88618.43790526206,271,P1_outputs_path_100_to_300
2074,Government ZC Bonds - Obligations,0.7074671187872726,70.75,2486964.7597766784,271,P1_outputs_path_100_to_300
2075,Emerging Markets - Equities,0.0641487225512391,6.41,115926.3828374994,271,P1_outputs_path_100_to_300
2075,Developed Markets - Equities,0.0678774598221163,6.79,122664.77149393584,271,P1_outputs_path_100_to_300
2075,Emerging Markets State - Obligations,0.098048901684088,9.8,177189.1015342808,271,P1_outputs_path_100_to_300
2075,High Yield Bonds - Obligations,0.1156927982906942,11.57,209074.27447952417,271,P1_outputs_path_100_to_300
2075,Investment Grade Bonds - Obligations,0.0991618632534501,9.92,179200.39036189922,271,P1_outputs_path_100_to_300
2075,Government ZC Bonds - Obligations,0.5550702543984121,55.51,1003095.3735937722,271,P1_outputs_path_100_to_300
2025,Emerging Markets - Equities,0.3160406094556567,31.6,0.0,272,P1_outputs_path_100_to_300
2025,Developed Markets - Equities,0.2577313236291015,25.77,0.0,272,P1_outputs_path_100_to_300
2025,Emerging Markets State - Obligations,0.2015839964770766,20.16,0.0,272,P1_outputs_path_100_to_300
2025,High Yield Bonds - Obligations,0.0619509453223884,6.2,0.0,272,P1_outputs_path_100_to_300
2025,Investment Grade Bonds - Obligations,0.0404540453143118,4.05,0.0,272,P1_outputs_path_100_to_300
2025,Government ZC Bonds - Obligations,0.1222390798014649,12.22,0.0,272,P1_outputs_path_100_to_300
2026,Emerging Markets - Equities,0.9856395315573452,98.56,55781.00241969885,272,P1_outputs_path_100_to_300
2026,Developed Markets - Equities,0.006011964545252,0.6,340.2394061000956,272,P1_outputs_path_100_to_300
2026,Emerging Markets State - Obligations,0.0028150832185173,0.28,159.31601645041323,272,P1_outputs_path_100_to_300
2026,High Yield Bonds - Obligations,0.0027951797124325,0.28,158.18960310605485,272,P1_outputs_path_100_to_300
2026,Investment Grade Bonds - Obligations,0.0005500542656302,0.06,31.129614163921637,272,P1_outputs_path_100_to_300
2026,Government ZC Bonds - Obligations,0.0021881867008226,0.22,123.83761379830432,272,P1_outputs_path_100_to_300
2027,Emerging Markets - Equities,0.4284106618707615,42.84,56628.57331196376,272,P1_outputs_path_100_to_300
2027,Developed Markets - Equities,0.0054362896933636,0.54,718.5846591712216,272,P1_outputs_path_100_to_300
2027,Emerging Markets State - Obligations,0.0054568008479684,0.55,721.2958835305196,272,P1_outputs_path_100_to_300
2027,High Yield Bonds - Obligations,0.0055824844096539,0.56,737.9091040230733,272,P1_outputs_path_100_to_300
2027,Investment Grade Bonds - Obligations,0.002204100924691,0.22,291.3445016886312,272,P1_outputs_path_100_to_300
2027,Government ZC Bonds - Obligations,0.5529096622535613,55.29,73085.21502964915,272,P1_outputs_path_100_to_300
2028,Emerging Markets - Equities,0.5961485073042029,59.61,110406.00517244566,272,P1_outputs_path_100_to_300
2028,Developed Markets - Equities,0.0017645374225704,0.18,326.79026352719336,272,P1_outputs_path_100_to_300
2028,Emerging Markets State - Obligations,0.0008694502012829,0.09,161.02115872790148,272,P1_outputs_path_100_to_300
2028,High Yield Bonds - Obligations,0.0024497966677424,0.24,453.6994729606883,272,P1_outputs_path_100_to_300
2028,Investment Grade Bonds - Obligations,0.0014523662246779,0.15,268.9765233820468,272,P1_outputs_path_100_to_300
2028,Government ZC Bonds - Obligations,0.3973153421795232,39.73,73582.33592184522,272,P1_outputs_path_100_to_300
2029,Emerging Markets - Equities,0.6821179538788129,68.21,163248.65242256492,272,P1_outputs_path_100_to_300
2029,Developed Markets - Equities,0.0021840607561761,0.22,522.7028158799982,272,P1_outputs_path_100_to_300
2029,Emerging Markets State - Obligations,0.0010979939283843,0.11,262.77864137372364,272,P1_outputs_path_100_to_300
2029,High Yield Bonds - Obligations,0.0018440009700462,0.18,441.3176221416861,272,P1_outputs_path_100_to_300
2029,Investment Grade Bonds - Obligations,0.0021876703336017,0.22,523.5666820884844,272,P1_outputs_path_100_to_300
2029,Government ZC Bonds - Obligations,0.3105683201329786,31.06,74327.1152130618,272,P1_outputs_path_100_to_300
2030,Emerging Markets - Equities,0.7349340802891702,73.49,214192.3744063232,272,P1_outputs_path_100_to_300
2030,Developed Markets - Equities,0.0016475327887904,0.16,480.1640982609696,272,P1_outputs_path_100_to_300
2030,Emerging Markets State - Obligations,0.0017938180966922,0.18,522.7981225641008,272,P1_outputs_path_100_to_300
2030,High Yield Bonds - Obligations,0.0016020958541613,0.16,466.9217610568912,272,P1_outputs_path_100_to_300
2030,Investment Grade Bonds - Obligations,0.0011981673818518,0.12,349.1990959979514,272,P1_outputs_path_100_to_300
2030,Government ZC Bonds - Obligations,0.2588243055893338,25.88,75432.87766221736,272,P1_outputs_path_100_to_300
2031,Emerging Markets - Equities,0.7628288883526061,76.28,247253.1617073464,272,P1_outputs_path_100_to_300
2031,Developed Markets - Equities,0.0020403784832942,0.2,661.3410147112141,272,P1_outputs_path_100_to_300
2031,Emerging Markets State - Obligations,0.0037956864400616,0.38,1230.2830785311735,272,P1_outputs_path_100_to_300
2031,High Yield Bonds - Obligations,0.0027708435181812,0.28,898.1041894547941,272,P1_outputs_path_100_to_300
2031,Investment Grade Bonds - Obligations,0.0004140364919258,0.04,134.20025546221046,272,P1_outputs_path_100_to_300
2031,Government ZC Bonds - Obligations,0.2281501667139309,22.82,73949.54612416639,272,P1_outputs_path_100_to_300
2032,Emerging Markets - Equities,0.7954399104905608,79.54,317834.76855259784,272,P1_outputs_path_100_to_300
2032,Developed Markets - Equities,0.0004156641253031,0.04,166.08735533508653,272,P1_outputs_path_100_to_300
2032,Emerging Markets State - Obligations,0.0013724000696187,0.14,548.3713511682216,272,P1_outputs_path_100_to_300
2032,High Yield Bonds - Obligations,0.0001826999073116,0.02,73.00159570715932,272,P1_outputs_path_100_to_300
2032,Investment Grade Bonds - Obligations,0.0030804090473059,0.31,1230.842309627135,272,P1_outputs_path_100_to_300
2032,Government ZC Bonds - Obligations,0.1995089163598997,19.95,79717.98927755815,272,P1_outputs_path_100_to_300
2033,Emerging Markets - Equities,0.8320179051571154,83.2,398515.2916286524,272,P1_outputs_path_100_to_300
2033,Developed Markets - Equities,0.0014472303341982,0.14,693.1863065830954,272,P1_outputs_path_100_to_300
2033,Emerging Markets State - Obligations,0.0019387144685846,0.19,928.5946336536988,272,P1_outputs_path_100_to_300
2033,High Yield Bonds - Obligations,0.0008093967031053,0.08,387.6803145485054,272,P1_outputs_path_100_to_300
2033,Investment Grade Bonds - Obligations,0.0035362558409948,0.35,1693.776082236449,272,P1_outputs_path_100_to_300
2033,Government ZC Bonds - Obligations,0.1602504974960013,16.03,76755.888722366,272,P1_outputs_path_100_to_300
2034,Emerging Markets - Equities,0.7985796747051552,79.86,580908.2717873094,272,P1_outputs_path_100_to_300
2034,Developed Markets - Equities,0.0858769971331893,8.59,62469.23077442897,272,P1_outputs_path_100_to_300
2034,Emerging Markets State - Obligations,0.001757559979129,0.18,1278.4962632756358,272,P1_outputs_path_100_to_300
2034,High Yield Bonds - Obligations,0.00020411223697,0.02,148.47671507880503,272,P1_outputs_path_100_to_300
2034,Investment Grade Bonds - Obligations,0.0017404375782374,0.17,1266.040969676401,272,P1_outputs_path_100_to_300
2034,Government ZC Bonds - Obligations,0.1118412183673188,11.18,81356.30161177566,272,P1_outputs_path_100_to_300
2035,Emerging Markets - Equities,0.25927216686008,25.93,217558.14193284916,272,P1_outputs_path_100_to_300
2035,Developed Markets - Equities,0.645076089917021,64.51,541290.4795268363,272,P1_outputs_path_100_to_300
2035,Emerging Markets State - Obligations,0.0019430943500253,0.19,1630.4719535123545,272,P1_outputs_path_100_to_300
2035,High Yield Bonds - Obligations,0.0013377445747236,0.13,1122.516263825186,272,P1_outputs_path_100_to_300
2035,Investment Grade Bonds - Obligations,0.0016025874588592,0.16,1344.7488562181795,272,P1_outputs_path_100_to_300
2035,Government ZC Bonds - Obligations,0.0907683168392906,9.08,76164.69826699595,272,P1_outputs_path_100_to_300
2036,Emerging Markets - Equities,0.31142519842798,31.14,259882.0407908538,272,P1_outputs_path_100_to_300
2036,Developed Markets - Equities,0.5905362768573053,59.05,492798.1857775085,272,P1_outputs_path_100_to_300
2036,Emerging Markets State - Obligations,0.0003775005478492,0.04,315.0214345850631,272,P1_outputs_path_100_to_300
2036,High Yield Bonds - Obligations,0.0002787278362741,0.03,232.59633222291316,272,P1_outputs_path_100_to_300
2036,Investment Grade Bonds - Obligations,0.0043608429223599,0.44,3639.091390009505,272,P1_outputs_path_100_to_300
2036,Government ZC Bonds - Obligations,0.0930214534082313,9.3,77625.71966267236,272,P1_outputs_path_100_to_300
2037,Emerging Markets - Equities,0.3158128710520361,31.58,319433.69454987376,272,P1_outputs_path_100_to_300
2037,Developed Markets - Equities,0.6041871289479682,60.42,611114.1897301914,272,P1_outputs_path_100_to_300
2037,Emerging Markets State - Obligations,2.287535625522311e-17,0.0,2.3137624310272303e-11,272,P1_outputs_path_100_to_300
2037,High Yield Bonds - Obligations,1.1837233903067851e-18,0.0,1.1972948874160862e-12,272,P1_outputs_path_100_to_300
2037,Investment Grade Bonds - Obligations,0.0,0.0,0.0,272,P1_outputs_path_100_to_300
2037,Government ZC Bonds - Obligations,0.0799999999999957,8.0,80917.20732869659,272,P1_outputs_path_100_to_300
2038,Emerging Markets - Equities,0.3307062514862712,33.07,327959.8200125163,272,P1_outputs_path_100_to_300
2038,Developed Markets - Equities,0.5892937485137281,58.93,584399.8135157308,272,P1_outputs_path_100_to_300
2038,Emerging Markets State - Obligations,1.8257060821922962e-17,0.0,1.8105440566078865e-11,272,P1_outputs_path_100_to_300
2038,High Yield Bonds - Obligations,0.0,0.0,0.0,272,P1_outputs_path_100_to_300
2038,Investment Grade Bonds - Obligations,3.6332871437642126e-17,0.0,3.603113616290882e-11,272,P1_outputs_path_100_to_300
2038,Government ZC Bonds - Obligations,0.0800000000000005,8.0,79335.62030680473,272,P1_outputs_path_100_to_300
2039,Emerging Markets - Equities,0.3357166182736041,33.57,440404.7628662688,272,P1_outputs_path_100_to_300
2039,Developed Markets - Equities,0.6042833817263957,60.43,792720.0053479297,272,P1_outputs_path_100_to_300
2039,Emerging Markets State - Obligations,1.1840351109925793e-17,0.0,1.5532585338299968e-11,272,P1_outputs_path_100_to_300
2039,High Yield Bonds - Obligations,1.223845220545436e-16,0.0,1.605482823313985e-10,272,P1_outputs_path_100_to_300
2039,Investment Grade Bonds - Obligations,7.056708591458641e-18,0.0,9.257236325742108e-12,272,P1_outputs_path_100_to_300
2039,Government ZC Bonds - Obligations,0.0600000000000001,6.0,78710.09158814048,272,P1_outputs_path_100_to_300
2040,Emerging Markets - Equities,0.3833621825353827,38.34,584291.7932364729,272,P1_outputs_path_100_to_300
2040,Developed Markets - Equities,0.5666378174646174,56.66,863626.7257567719,272,P1_outputs_path_100_to_300
2040,Emerging Markets State - Obligations,3.9798475233128875e-17,0.0,6.06578413870961e-11,272,P1_outputs_path_100_to_300
2040,High Yield Bonds - Obligations,2.380196787827132e-17,0.0,3.627716850466462e-11,272,P1_outputs_path_100_to_300
2040,Investment Grade Bonds - Obligations,6.695171284279014e-18,0.0,1.020427630562039e-11,272,P1_outputs_path_100_to_300
2040,Government ZC Bonds - Obligations,0.05,5.0,76206.23784174975,272,P1_outputs_path_100_to_300
2041,Emerging Markets - Equities,0.2779152431285532,27.79,514394.5403340768,272,P1_outputs_path_100_to_300
2041,Developed Markets - Equities,0.2858310671600256,28.58,529045.973692668,272,P1_outputs_path_100_to_300
2041,Emerging Markets State - Obligations,5.168586576611124e-17,0.0,9.566559524851057e-11,272,P1_outputs_path_100_to_300
2041,High Yield Bonds - Obligations,1.4082566098776464e-17,0.0,2.6065483251501858e-11,272,P1_outputs_path_100_to_300
2041,Investment Grade Bonds - Obligations,9.668702500519571e-17,0.0,1.7895843791774804e-10,272,P1_outputs_path_100_to_300
2041,Government ZC Bonds - Obligations,0.4362536897114211,43.63,807463.8643852627,272,P1_outputs_path_100_to_300
2042,Emerging Markets - Equities,0.0004168551247328,0.04,845.4927392855628,272,P1_outputs_path_100_to_300
2042,Developed Markets - Equities,0.0005539082000326,0.06,1123.4727212685375,272,P1_outputs_path_100_to_300
2042,Emerging Markets State - Obligations,0.0021346387064842,0.21,4329.613384234932,272,P1_outputs_path_100_to_300
2042,High Yield Bonds - Obligations,0.0021145346675561,0.21,4288.837061873912,272,P1_outputs_path_100_to_300
2042,Investment Grade Bonds - Obligations,0.0014799485776295,0.15,3001.7281848306875,272,P1_outputs_path_100_to_300
2042,Government ZC Bonds - Obligations,0.9933001147235646,99.33,2014676.0471482384,272,P1_outputs_path_100_to_300
2043,Emerging Markets - Equities,0.0728724365687394,7.29,157413.32737200343,272,P1_outputs_path_100_to_300
2043,Developed Markets - Equities,6.213178403654849e-05,0.01,134.21221138291637,272,P1_outputs_path_100_to_300
2043,Emerging Markets State - Obligations,0.0010730106885498,0.11,2317.833610943348,272,P1_outputs_path_100_to_300
2043,High Yield Bonds - Obligations,0.0015154745091852,0.15,3273.609285909834,272,P1_outputs_path_100_to_300
2043,Investment Grade Bonds - Obligations,0.0036211828190737,0.36,7822.195378839039,272,P1_outputs_path_100_to_300
2043,Government ZC Bonds - Obligations,0.920855763630415,92.09,1989160.464615684,272,P1_outputs_path_100_to_300
2044,Emerging Markets - Equities,0.1213301222098307,12.13,276940.4788755273,272,P1_outputs_path_100_to_300
2044,Developed Markets - Equities,0.0024480958001473,0.24,5587.86895519218,272,P1_outputs_path_100_to_300
2044,Emerging Markets State - Obligations,0.0018757346736521,0.19,4281.433573983234,272,P1_outputs_path_100_to_300
2044,High Yield Bonds - Obligations,0.0024042752133472,0.24,5487.846849617591,272,P1_outputs_path_100_to_300
2044,Investment Grade Bonds - Obligations,0.0012319156309093,0.12,2811.892863408428,272,P1_outputs_path_100_to_300
2044,Government ZC Bonds - Obligations,0.870709856472113,87.07,1987427.3611626732,272,P1_outputs_path_100_to_300
2045,Emerging Markets - Equities,0.0556099868160927,5.56,133580.65514806056,272,P1_outputs_path_100_to_300
2045,Developed Markets - Equities,0.1583357157950589,15.83,380337.9547488116,272,P1_outputs_path_100_to_300
2045,Emerging Markets State - Obligations,2.7438352690450095e-05,0.0,65.90962052724686,272,P1_outputs_path_100_to_300
2045,High Yield Bonds - Obligations,0.0046039740461504,0.46,11059.19825881823,272,P1_outputs_path_100_to_300
2045,Investment Grade Bonds - Obligations,0.0013686402163742,0.14,3287.608345779179,272,P1_outputs_path_100_to_300
2045,Government ZC Bonds - Obligations,0.7800542447736332,78.01,1873766.980245596,272,P1_outputs_path_100_to_300
2046,Emerging Markets - Equities,0.1725916935860426,17.26,405665.3108708984,272,P1_outputs_path_100_to_300
2046,Developed Markets - Equities,0.0012998375429727,0.13,3055.1817992841247,272,P1_outputs_path_100_to_300
2046,Emerging Markets State - Obligations,0.0012358447438564,0.12,2904.7709758683445,272,P1_outputs_path_100_to_300
2046,High Yield Bonds - Obligations,0.0027364714398565,0.27,6431.894341342245,272,P1_outputs_path_100_to_300
2046,Investment Grade Bonds - Obligations,0.0016439258942617,0.16,3863.938611923703,272,P1_outputs_path_100_to_300
2046,Government ZC Bonds - Obligations,0.8204922267930098,82.05,1928512.4755045509,272,P1_outputs_path_100_to_300
2047,Emerging Markets - Equities,0.0588362257359699,5.88,143807.31018108124,272,P1_outputs_path_100_to_300
2047,Developed Markets - Equities,0.1711637742640301,17.12,418357.93627910514,272,P1_outputs_path_100_to_300
2047,Emerging Markets State - Obligations,0.0,0.0,0.0,272,P1_outputs_path_100_to_300
2047,High Yield Bonds - Obligations,0.0,0.0,0.0,272,P1_outputs_path_100_to_300
2047,Investment Grade Bonds - Obligations,0.0,0.0,0.0,272,P1_outputs_path_100_to_300
2047,Government ZC Bonds - Obligations,0.77,77.0,1882031.477279754,272,P1_outputs_path_100_to_300
2048,Emerging Markets - Equities,0.2049895961532624,20.5,496918.82125846215,272,P1_outputs_path_100_to_300
2048,Developed Markets - Equities,0.002062828518966,0.21,5000.538248470657,272,P1_outputs_path_100_to_300
2048,Emerging Markets State - Obligations,0.0025284423253273,0.25,6129.240720013479,272,P1_outputs_path_100_to_300
2048,High Yield Bonds - Obligations,0.0018167467516885,0.18,4404.0071853169975,272,P1_outputs_path_100_to_300
2048,Investment Grade Bonds - Obligations,0.0049540490277928,0.5,12009.195830147828,272,P1_outputs_path_100_to_300
2048,Government ZC Bonds - Obligations,0.7836483372229628,78.36,1899655.471894499,272,P1_outputs_path_100_to_300
2049,Emerging Markets - Equities,0.0658649218523869,6.59,169943.53458623032,272,P1_outputs_path_100_to_300
