Year,Path_ID,Asset,Weight,Allocation (%),Invested Amt (DKK)
2057,168,Emerging Markets - Equities,0.022702071,2.27,110919.0254
2057,168,Developed Markets - Equities,0.001098094,0.11,5365.129132
2057,168,Emerging Markets State - Obligations,0.021520424,2.15,105145.6716
2057,168,High Yield Bonds - Obligations,0.003193811,0.32,15604.49508
2057,168,Investment Grade Bonds - Obligations,0.018707347,1.87,91401.38449
2057,168,Government ZC Bonds - Obligations,0.932778253,93.28,4557419.269
2058,168,Emerging Markets - Equities,0.011206497,1.12,58006.80181
2058,168,Developed Markets - Equities,0.000455501,0.05,2357.754932
2058,168,Emerging Markets State - Obligations,0.004893408,0.49,25329.14496
2058,168,High Yield Bonds - Obligations,0.013722931,1.37,71032.30886
2058,168,Investment Grade Bonds - Obligations,0.008847526,0.88,45796.35327
2058,168,Government ZC Bonds - Obligations,0.960874137,96.09,4973653.95
2059,168,Emerging Markets - Equities,0.022607894,2.26,113165.0091
2059,168,Developed Markets - Equities,0.058829376,5.88,294473.5585
2059,168,Emerging Markets State - Obligations,0.011709833,1.17,58614.19135
2059,168,High Yield Bonds - Obligations,0.000620036,0.06,3103.624804
2059,168,Investment Grade Bonds - Obligations,0.00999124,1,50011.68074
2059,168,Government ZC Bonds - Obligations,0.89624162,89.62,4486184.903
2060,168,Emerging Markets - Equities,0.224441637,22.44,167073.241
2060,168,Developed Markets - Equities,0.306788702,30.68,228371.9883
2060,168,Emerging Markets State - Obligations,0.018486366,1.85,13761.15939
2060,168,High Yield Bonds - Obligations,0.106696602,10.67,79424.42118
2060,168,Investment Grade Bonds - Obligations,0.307784219,30.78,229113.0462
2060,168,Government ZC Bonds - Obligations,0.035802474,3.58,26651.18388
2061,168,Emerging Markets - Equities,0.049184804,4.92,30594.84221
2061,168,Developed Markets - Equities,0.130889308,13.09,81418.19054
2061,168,Emerging Markets State - Obligations,0.19088464,19.09,118737.5978
2061,168,High Yield Bonds - Obligations,0.192262173,19.23,119594.4766
2061,168,Investment Grade Bonds - Obligations,0.178154537,17.82,110818.9832
2061,168,Government ZC Bonds - Obligations,0.258624539,25.86,160874.4237
2062,168,Emerging Markets - Equities,0.402610868,40.26,266603.5967
2062,168,Developed Markets - Equities,0.084405236,8.44,55892.03228
2062,168,Emerging Markets State - Obligations,0.051342475,5.13,33998.30847
2062,168,High Yield Bonds - Obligations,0.014782585,1.48,9788.83231
2062,168,Investment Grade Bonds - Obligations,0.289283777,28.93,191559.8948
2062,168,Government ZC Bonds - Obligations,0.157575059,15.76,104344.1218
2063,168,Emerging Markets - Equities,0.101099465,10.11,70296.61189
2063,168,Developed Markets - Equities,0.030174563,3.02,20981.01659
2063,168,Emerging Markets State - Obligations,0.223050733,22.31,155091.9264
2063,168,High Yield Bonds - Obligations,0.126053428,12.61,87647.63407
2063,168,Investment Grade Bonds - Obligations,0.115144304,11.51,80062.28734
2063,168,Government ZC Bonds - Obligations,0.404477507,40.45,281241.8276
2064,168,Emerging Markets - Equities,0.043771229,4.38,31884.52786
2064,168,Developed Markets - Equities,0.113899392,11.39,82968.38851
2064,168,Emerging Markets State - Obligations,0.154975173,15.5,112889.456
2064,168,High Yield Bonds - Obligations,0.160474087,16.05,116895.0613
2064,168,Investment Grade Bonds - Obligations,0.030748716,3.07,22398.46419
2064,168,Government ZC Bonds - Obligations,0.496131403,49.61,361399.8493
2065,168,Emerging Markets - Equities,0.062117762,6.21,45122.12795
2065,168,Developed Markets - Equities,0.232193505,23.22,168664.5612
2065,168,Emerging Markets State - Obligations,0.305689601,30.57,222051.8719
2065,168,High Yield Bonds - Obligations,0.051598115,5.16,37480.69303
2065,168,Investment Grade Bonds - Obligations,0.049044823,4.9,35625.99019
2065,168,Government ZC Bonds - Obligations,0.299356194,29.94,217451.3068
2066,168,Emerging Markets - Equities,0.145736493,14.57,110713.5794
2066,168,Developed Markets - Equities,0.113412793,11.34,86157.80393
2066,168,Emerging Markets State - Obligations,0.187595312,18.76,142513.0248
2066,168,High Yield Bonds - Obligations,0.009070425,0.91,6890.6507
2066,168,Investment Grade Bonds - Obligations,0.123524235,12.35,93839.29771
2066,168,Government ZC Bonds - Obligations,0.420660741,42.07,319568.9379
2067,168,Emerging Markets - Equities,0.046006274,4.6,34690.51169
2067,168,Developed Markets - Equities,0.153476352,15.35,115727.1098
2067,168,Emerging Markets State - Obligations,0.017355123,1.74,13086.43469
2067,168,High Yield Bonds - Obligations,0.178906641,17.89,134902.5321
2067,168,Investment Grade Bonds - Obligations,0.167226172,16.72,126095.0065
2067,168,Government ZC Bonds - Obligations,0.437029438,43.7,329537.113
2068,168,Emerging Markets - Equities,0.007705177,0.77,6177.515192
2068,168,Developed Markets - Equities,0.157557902,15.76,126319.7877
2068,168,Emerging Markets State - Obligations,0.066878856,6.69,53619.16346
2068,168,High Yield Bonds - Obligations,0.055992504,5.6,44891.18715
2068,168,Investment Grade Bonds - Obligations,0.154839672,15.48,124140.4857
2068,168,Government ZC Bonds - Obligations,0.557025888,55.7,446587.514
2069,168,Emerging Markets - Equities,0.163763295,16.38,127226.4498
2069,168,Developed Markets - Equities,0.226424607,22.64,175907.5429
2069,168,Emerging Markets State - Obligations,0.053512318,5.35,41573.31008
2069,168,High Yield Bonds - Obligations,0.190652633,19.07,148116.5701
2069,168,Investment Grade Bonds - Obligations,0.009687252,0.97,7525.951722
2069,168,Government ZC Bonds - Obligations,0.355959895,35.6,276542.5165
2070,168,Emerging Markets - Equities,0.025235804,2.52,21892.32706
2070,168,Developed Markets - Equities,0.186046619,18.6,161397.412
2070,168,Emerging Markets State - Obligations,0.158364591,15.84,137382.9594
2070,168,High Yield Bonds - Obligations,0.093290903,9.33,80930.84666
2070,168,Investment Grade Bonds - Obligations,0.100640541,10.06,87306.73519
2070,168,Government ZC Bonds - Obligations,0.436421542,43.64,378600.3091
2071,168,Emerging Markets - Equities,0.089904902,8.99,76649.84398
2071,168,Developed Markets - Equities,0.109458994,10.95,93320.99312
2071,168,Emerging Markets State - Obligations,0.111171081,11.12,94780.65994
2071,168,High Yield Bonds - Obligations,0.116718959,11.67,99510.59132
2071,168,Investment Grade Bonds - Obligations,0.03871316,3.87,33005.51586
2071,168,Government ZC Bonds - Obligations,0.534032904,53.4,455298.1832
2072,168,Emerging Markets - Equities,0.19695203,19.7,164383.1951
2072,168,Developed Markets - Equities,0.1155453,11.55,96438.23175
2072,168,Emerging Markets State - Obligations,0.028790394,2.88,24029.49031
2072,168,High Yield Bonds - Obligations,0.0953248,9.53,79561.48085
2072,168,Investment Grade Bonds - Obligations,0.201001475,20.1,167763.0057
2072,168,Government ZC Bonds - Obligations,0.362386001,36.24,302460.2927
2073,168,Emerging Markets - Equities,0.059614772,5.96,51636.70663
2073,168,Developed Markets - Equities,0.050157263,5.02,43444.86771
2073,168,Emerging Markets State - Obligations,0.1750738,17.51,151644.2013
2073,168,High Yield Bonds - Obligations,0.026254623,2.63,22741.0463
2073,168,Investment Grade Bonds - Obligations,0.188718616,18.87,163462.9728
2073,168,Government ZC Bonds - Obligations,0.500180925,50.02,433243.2193
2074,168,Emerging Markets - Equities,0.102504213,10.25,95857.13378
2074,168,Developed Markets - Equities,0.044751755,4.48,41849.74339
2074,168,Emerging Markets State - Obligations,0.169947883,16.99,158927.2921
2074,168,High Yield Bonds - Obligations,0.113612494,11.36,106245.0773
2074,168,Investment Grade Bonds - Obligations,0.113635415,11.36,106266.5127
2074,168,Government ZC Bonds - Obligations,0.45554824,45.55,426007.3558
2075,168,Emerging Markets - Equities,0.145540158,14.55,128336.7795
2075,168,Developed Markets - Equities,0.076225633,7.62,67215.48514
2075,168,Emerging Markets State - Obligations,0.133205877,13.32,117460.4556
2075,168,High Yield Bonds - Obligations,0.173884665,17.39,153330.8629
2075,168,Investment Grade Bonds - Obligations,0.04008628,4.01,35347.93524
2075,168,Government ZC Bonds - Obligations,0.431057387,43.11,380104.8292
2025,169,Emerging Markets - Equities,0.594328751,59.43,118865.7501
2025,169,Developed Markets - Equities,0.004063628,0.41,812.725677
2025,169,Emerging Markets State - Obligations,0.003906105,0.39,781.2210155
2025,169,High Yield Bonds - Obligations,0.002500489,0.25,500.0977816
2025,169,Investment Grade Bonds - Obligations,0.003118364,0.31,623.6728286
2025,169,Government ZC Bonds - Obligations,0.392082663,39.21,78416.53259
2026,169,Emerging Markets - Equities,0.682245479,68.22,179517.3903
2026,169,Developed Markets - Equities,0.001813839,0.18,477.2704408
2026,169,Emerging Markets State - Obligations,0.007109431,0.71,1870.685138
2026,169,High Yield Bonds - Obligations,0.00175495,0.18,461.7753175
2026,169,Investment Grade Bonds - Obligations,0.000903671,0.09,237.7805027
2026,169,Government ZC Bonds - Obligations,0.30617263,30.62,80562.36822
2027,169,Emerging Markets - Equities,0.763605873,76.36,298820.1472
2027,169,Developed Markets - Equities,0.008528143,0.85,3337.29892
2027,169,Emerging Markets State - Obligations,0.005920281,0.59,2316.769934
2027,169,High Yield Bonds - Obligations,0.00064574,0.06,252.6958368
2027,169,Investment Grade Bonds - Obligations,0.00077083,0.08,301.6469907
2027,169,Government ZC Bonds - Obligations,0.220529134,22.05,86299.16371
2028,169,Emerging Markets - Equities,0.795973565,79.6,361310.4927
2028,169,Developed Markets - Equities,0.006765109,0.68,3070.836565
2028,169,Emerging Markets State - Obligations,0.004941289,0.49,2242.963403
2028,169,High Yield Bonds - Obligations,0.003156066,0.32,1432.610037
2028,169,Investment Grade Bonds - Obligations,0.007604265,0.76,3451.748599
2028,169,Government ZC Bonds - Obligations,0.181559706,18.16,82414.07733
2029,169,Emerging Markets - Equities,0.793676127,79.37,361550.4097
2029,169,Developed Markets - Equities,0.00709608,0.71,3232.541113
2029,169,Emerging Markets State - Obligations,0.000500944,0.05,228.1993875
2029,169,High Yield Bonds - Obligations,0.00854,0.85,3890.302933
2029,169,Investment Grade Bonds - Obligations,0.004179566,0.42,1903.955237
2029,169,Government ZC Bonds - Obligations,0.186007283,18.6,84733.56708
2030,169,Emerging Markets - Equities,0.908642208,90.86,403199.5558
2030,169,Developed Markets - Equities,0.015042067,1.5,6674.744741
2030,169,Emerging Markets State - Obligations,0.006667948,0.67,2958.825382
2030,169,High Yield Bonds - Obligations,0.016420732,1.64,7286.511362
2030,169,Investment Grade Bonds - Obligations,0.033209301,3.32,14736.24612
2030,169,Government ZC Bonds - Obligations,0.020017745,2,8882.644661
2031,169,Emerging Markets - Equities,0.961333014,96.13,460828.593
2031,169,Developed Markets - Equities,0.017319232,1.73,8302.21922
2031,169,Emerging Markets State - Obligations,0.001506049,0.15,721.9460994
2031,169,High Yield Bonds - Obligations,0.008124564,0.81,3894.624561
2031,169,Investment Grade Bonds - Obligations,0.011624765,1.16,5572.49551
2031,169,Government ZC Bonds - Obligations,9.24E-05,0.01,44.28176264
2032,169,Emerging Markets - Equities,0.977515512,97.75,643881.7546
2032,169,Developed Markets - Equities,0.004688172,0.47,3088.062204
2032,169,Emerging Markets State - Obligations,0.007344368,0.73,4837.677271
2032,169,High Yield Bonds - Obligations,0.00824482,0.82,5430.798039
2032,169,Investment Grade Bonds - Obligations,0.000513427,0.05,338.1903332
2032,169,Government ZC Bonds - Obligations,0.0016937,0.17,1115.62687
2033,169,Emerging Markets - Equities,0.887392101,88.74,643430.5482
2033,169,Developed Markets - Equities,0.09059343,9.06,65687.51303
2033,169,Emerging Markets State - Obligations,0.005465043,0.55,3962.595093
2033,169,High Yield Bonds - Obligations,0.008626678,0.86,6255.034355
2033,169,Investment Grade Bonds - Obligations,0.00688753,0.69,4994.012183
2033,169,Government ZC Bonds - Obligations,0.001035219,0.1,750.6169874
2034,169,Emerging Markets - Equities,0.965834824,96.58,630766.4553
2034,169,Developed Markets - Equities,0.005157368,0.52,3368.168918
2034,169,Emerging Markets State - Obligations,0.014405598,1.44,9407.993723
2034,169,High Yield Bonds - Obligations,0.007638553,0.76,4988.578492
2034,169,Investment Grade Bonds - Obligations,0.000701701,0.07,458.2661994
2034,169,Government ZC Bonds - Obligations,0.006261956,0.63,4089.552052
2035,169,Emerging Markets - Equities,0.951700061,95.17,861305.995
2035,169,Developed Markets - Equities,0.009784812,0.98,8855.433974
2035,169,Emerging Markets State - Obligations,0.000883014,0.09,799.1441012
2035,169,High Yield Bonds - Obligations,0.006998687,0.7,6333.940396
2035,169,Investment Grade Bonds - Obligations,0.016856447,1.69,15255.39359
2035,169,Government ZC Bonds - Obligations,0.013776978,1.38,12468.418
2036,169,Emerging Markets - Equities,0.975268746,97.53,944776.429
2036,169,Developed Markets - Equities,0.006550743,0.66,6345.930222
2036,169,Emerging Markets State - Obligations,0.005484186,0.55,5312.719659
2036,169,High Yield Bonds - Obligations,0.00100785,0.1,976.3390408
2036,169,Investment Grade Bonds - Obligations,0.004870654,0.49,4718.370704
2036,169,Government ZC Bonds - Obligations,0.006817821,0.68,6604.657809
2037,169,Emerging Markets - Equities,0.940907261,94.09,1032543.848
2037,169,Developed Markets - Equities,0.012893137,1.29,14148.82216
2037,169,Emerging Markets State - Obligations,0.013322473,1.33,14619.97222
2037,169,High Yield Bonds - Obligations,0.013202249,1.32,14488.03862
2037,169,Investment Grade Bonds - Obligations,0.001613101,0.16,1770.203675
2037,169,Government ZC Bonds - Obligations,0.018061779,1.81,19820.84687
2038,169,Emerging Markets - Equities,0.955862827,95.59,1414463.861
2038,169,Developed Markets - Equities,0.010200945,1.02,15095.12439
2038,169,Emerging Markets State - Obligations,0.010607452,1.06,15696.66425
2038,169,High Yield Bonds - Obligations,0.007798332,0.78,11539.79246
2038,169,Investment Grade Bonds - Obligations,0.013769979,1.38,20376.49836
2038,169,Government ZC Bonds - Obligations,0.001760465,0.18,2605.096093
2039,169,Emerging Markets - Equities,0.937414363,93.74,1320879.391
2039,169,Developed Markets - Equities,0.011718872,1.17,16512.67203
2039,169,Emerging Markets State - Obligations,0.015705215,1.57,22129.69538
2039,169,High Yield Bonds - Obligations,0.019065179,1.91,26864.10922
2039,169,Investment Grade Bonds - Obligations,0.010677622,1.07,15045.48256
2039,169,Government ZC Bonds - Obligations,0.005418749,0.54,7635.379009
2040,169,Emerging Markets - Equities,0.962341932,96.23,1400260.486
2040,169,Developed Markets - Equities,0.012894514,1.29,18762.22817
2040,169,Emerging Markets State - Obligations,0.004109837,0.41,5980.038954
2040,169,High Yield Bonds - Obligations,0.012820626,1.28,18654.71651
2040,169,Investment Grade Bonds - Obligations,0.00298982,0.3,4350.352895
2040,169,Government ZC Bonds - Obligations,0.00484327,0.48,7047.22491
2041,169,Emerging Markets - Equities,0.959038424,95.9,1776058.075
2041,169,Developed Markets - Equities,0.008216313,0.82,15215.91681
2041,169,Emerging Markets State - Obligations,0.013220049,1.32,24482.41273
2041,169,High Yield Bonds - Obligations,0.001098368,0.11,2034.084977
2041,169,Investment Grade Bonds - Obligations,0.005115959,0.51,9474.324351
2041,169,Government ZC Bonds - Obligations,0.013310887,1.33,24650.63706
2042,169,Emerging Markets - Equities,0.971243346,97.12,1695912.369
2042,169,Developed Markets - Equities,0.008541329,0.85,14914.22947
2042,169,Emerging Markets State - Obligations,0.004737852,0.47,8272.881656
2042,169,High Yield Bonds - Obligations,0.005578545,0.56,9740.836953
2042,169,Investment Grade Bonds - Obligations,0.006276936,0.63,10960.315
2042,169,Government ZC Bonds - Obligations,0.003621993,0.36,6324.45202
2043,169,Emerging Markets - Equities,0.932449261,93.24,1841309.119
2043,169,Developed Markets - Equities,0.00150948,0.15,2980.772712
2043,169,Emerging Markets State - Obligations,0.003663375,0.37,7234.073631
2043,169,High Yield Bonds - Obligations,0.004830015,0.48,9537.839684
2043,169,Investment Grade Bonds - Obligations,0.003963001,0.4,7825.745216
2043,169,Government ZC Bonds - Obligations,0.053584867,5.36,105814.1271
2044,169,Emerging Markets - Equities,0.26278416,26.28,641845.4189
2044,169,Developed Markets - Equities,0.708346511,70.83,1730123.167
2044,169,Emerging Markets State - Obligations,0.017752552,1.78,43360.27716
2044,169,High Yield Bonds - Obligations,0.004896559,0.49,11959.75374
2044,169,Investment Grade Bonds - Obligations,0.005583539,0.56,13637.68896
2044,169,Government ZC Bonds - Obligations,0.000636679,0.06,1555.077716
